created_at,display_text_range,entities,extended_entities,favorite_count,full_text,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,quoted_status,quoted_status_permalink,retweet_count,source,truncated,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,tweet_id,jpg_url,img_num,p1,p1_conf,p2,p2_conf,p3,p3_conf
Mon Dec 21 18:10:50 +0000 2015,"[0, 79]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Ajquq6oGSg', 'expanded_url': 'https://vine.co/v/iKIwAzEatd6', 'display_url': 'vine.co/v/iKIwAzEatd6', 'indices': [56, 79]}]}",,2940.0,This is Rascal. He's paddling an imaginary canoe. 11/10 https://t.co/Ajquq6oGSg,6.790010945304658e+17,679001094530465792,,,,,,False,en,,,1311.0,http://vine.co,False,,,,https://vine.co/v/iKIwAzEatd6,11,10,Rascal,False,False,False,False,,,,,,,,,
Mon Dec 21 17:33:48 +0000 2015,"[0, 95]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 678991763986624512, 'id_str': '678991763986624512', 'indices': [72, 95], 'media_url': 'http://pbs.twimg.com/media/CWxDaXHWsAAWV8W.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CWxDaXHWsAAWV8W.jpg', 'url': 'https://t.co/GJT6SILPGU', 'display_url': 'pic.twitter.com/GJT6SILPGU', 'expanded_url': 'https://twitter.com/dog_rates/status/678991772295516161/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 638, 'h': 621, 'resize': 'fit'}, 'large': {'w': 638, 'h': 621, 'resize': 'fit'}, 'small': {'w': 638, 'h': 621, 'resize': 'fit'}}}]}","{'media': [{'id': 678991763986624512, 'id_str': '678991763986624512', 'indices': [72, 95], 'media_url': 'http://pbs.twimg.com/media/CWxDaXHWsAAWV8W.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CWxDaXHWsAAWV8W.jpg', 'url': 'https://t.co/GJT6SILPGU', 'display_url': 'pic.twitter.com/GJT6SILPGU', 'expanded_url': 'https://twitter.com/dog_rates/status/678991772295516161/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 638, 'h': 621, 'resize': 'fit'}, 'large': {'w': 638, 'h': 621, 'resize': 'fit'}, 'small': {'w': 638, 'h': 621, 'resize': 'fit'}}}]}",2422.0,If your Monday isn't going so well just take a look at this. Both 12/10 https://t.co/GJT6SILPGU,6.789917722955162e+17,678991772295516161,,,,,,False,en,,,1252.0,http://twitter.com/download/iphone,False,,,,https://twitter.com/dog_rates/status/678991772295516161/photo/1,12,10,,False,False,False,False,,,,,,,,,
Mon Dec 21 16:04:13 +0000 2015,"[0, 140]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 678969221598973953, 'id_str': '678969221598973953', 'indices': [117, 140], 'media_url': 'http://pbs.twimg.com/media/CWwu6OLUkAEo3gq.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CWwu6OLUkAEo3gq.jpg', 'url': 'https://t.co/etpBNXwN7f', 'display_url': 'pic.twitter.com/etpBNXwN7f', 'expanded_url': 'https://twitter.com/dog_rates/status/678969228704284672/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 480, 'h': 640, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 480, 'h': 640, 'resize': 'fit'}, 'large': {'w': 480, 'h': 640, 'resize': 'fit'}}}]}","{'media': [{'id': 678969221598973953, 'id_str': '678969221598973953', 'indices': [117, 140], 'media_url': 'http://pbs.twimg.com/media/CWwu6OLUkAEo3gq.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CWwu6OLUkAEo3gq.jpg', 'url': 'https://t.co/etpBNXwN7f', 'display_url': 'pic.twitter.com/etpBNXwN7f', 'expanded_url': 'https://twitter.com/dog_rates/status/678969228704284672/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 480, 'h': 640, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 480, 'h': 640, 'resize': 'fit'}, 'large': {'w': 480, 'h': 640, 'resize': 'fit'}}}]}",1711.0,Meet Lola. She's a Metamorphic Chartreuse. Plays with her food. Insubordinate and churlish. Exquisite hardwood 11/10 https://t.co/etpBNXwN7f,6.789692287042847e+17,678969228704284672,,,,,,False,en,,,489.0,http://twitter.com/download/iphone,False,,,,https://twitter.com/dog_rates/status/678969228704284672/photo/1,11,10,Lola,False,False,False,False,6.789692287042847e+17,https://pbs.twimg.com/media/CWwu6OLUkAEo3gq.jpg,1.0,Labrador_retriever,0.680251,Chesapeake_Bay_retriever,0.201697,golden_retriever,0.019675900000000003
Mon Dec 21 04:52:53 +0000 2015,"[0, 93]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 678800275839311872, 'id_str': '678800275839311872', 'indices': [70, 93], 'media_url': 'http://pbs.twimg.com/media/CWuVQSLW4AAI3w9.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CWuVQSLW4AAI3w9.jpg', 'url': 'https://t.co/DpCSVsl6vu', 'display_url': 'pic.twitter.com/DpCSVsl6vu', 'expanded_url': 'https://twitter.com/dog_rates/status/678800283649069056/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 577, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 577, 'h': 1024, 'resize': 'fit'}}}]}","{'media': [{'id': 678800275839311872, 'id_str': '678800275839311872', 'indices': [70, 93], 'media_url': 'http://pbs.twimg.com/media/CWuVQSLW4AAI3w9.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CWuVQSLW4AAI3w9.jpg', 'url': 'https://t.co/DpCSVsl6vu', 'display_url': 'pic.twitter.com/DpCSVsl6vu', 'expanded_url': 'https://twitter.com/dog_rates/status/678800283649069056/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 577, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 577, 'h': 1024, 'resize': 'fit'}}}]}",2687.0,Here's a pupper with some mean tan lines. Snazzy sweater though 12/10 https://t.co/DpCSVsl6vu,6.78800283649069e+17,678800283649069056,,,,,,False,en,,,957.0,http://twitter.com/download/iphone,False,,,,https://twitter.com/dog_rates/status/678800283649069056/photo/1,12,10,,False,False,True,False,6.78800283649069e+17,https://pbs.twimg.com/media/CWuVQSLW4AAI3w9.jpg,1.0,Labrador_retriever,0.213673,beagle,0.146235,Airedale,0.122701
Mon Dec 21 03:12:08 +0000 2015,"[0, 126]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 678774916997582848, 'id_str': '678774916997582848', 'indices': [103, 126], 'media_url': 'http://pbs.twimg.com/media/CWt-MNIWEAAUC9S.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CWt-MNIWEAAUC9S.jpg', 'url': 'https://t.co/Sp739Ou2qx', 'display_url': 'pic.twitter.com/Sp739Ou2qx', 'expanded_url': 'https://twitter.com/dog_rates/status/678774928607469569/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 640, 'h': 611, 'resize': 'fit'}, 'large': {'w': 640, 'h': 611, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 611, 'resize': 'fit'}}}]}","{'media': [{'id': 678774916997582848, 'id_str': '678774916997582848', 'indices': [103, 126], 'media_url': 'http://pbs.twimg.com/media/CWt-MNIWEAAUC9S.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CWt-MNIWEAAUC9S.jpg', 'url': 'https://t.co/Sp739Ou2qx', 'display_url': 'pic.twitter.com/Sp739Ou2qx', 'expanded_url': 'https://twitter.com/dog_rates/status/678774928607469569/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 640, 'h': 611, 'resize': 'fit'}, 'large': {'w': 640, 'h': 611, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 611, 'resize': 'fit'}}}]}",2913.0,This is Tug. He's not required to wear the cone he just wants his voice to project more clearly. 11/10 https://t.co/Sp739Ou2qx,6.787749286074696e+17,678774928607469569,,,,,,False,en,,,976.0,http://twitter.com/download/iphone,False,,,,https://twitter.com/dog_rates/status/678774928607469569/photo/1,11,10,Tug,False,False,False,False,,,,,,,,,
Mon Dec 21 02:30:45 +0000 2015,"[0, 130]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 678764509826281472, 'id_str': '678764509826281472', 'indices': [107, 130], 'media_url': 'http://pbs.twimg.com/media/CWt0ubZWcAAkFER.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CWt0ubZWcAAkFER.jpg', 'url': 'https://t.co/m6XoclB0qv', 'display_url': 'pic.twitter.com/m6XoclB0qv', 'expanded_url': 'https://twitter.com/dog_rates/status/678764513869611008/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 359, 'h': 315, 'resize': 'fit'}, 'medium': {'w': 359, 'h': 315, 'resize': 'fit'}, 'large': {'w': 359, 'h': 315, 'resize': 'fit'}}}]}","{'media': [{'id': 678764509826281472, 'id_str': '678764509826281472', 'indices': [107, 130], 'media_url': 'http://pbs.twimg.com/media/CWt0ubZWcAAkFER.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CWt0ubZWcAAkFER.jpg', 'url': 'https://t.co/m6XoclB0qv', 'display_url': 'pic.twitter.com/m6XoclB0qv', 'expanded_url': 'https://twitter.com/dog_rates/status/678764513869611008/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 359, 'h': 315, 'resize': 'fit'}, 'medium': {'w': 359, 'h': 315, 'resize': 'fit'}, 'large': {'w': 359, 'h': 315, 'resize': 'fit'}}}]}",1706.0,"Meet Wilson. He got caught humping the futon. He's like ""dude, help me out here"" 10/10 I'd help Wilson out https://t.co/m6XoclB0qv",6.78764513869611e+17,678764513869611008,,,,,,False,en,,,505.0,http://twitter.com/download/iphone,False,,,,https://twitter.com/dog_rates/status/678764513869611008/photo/1,10,10,Wilson,False,False,False,False,6.78764513869611e+17,https://pbs.twimg.com/media/CWt0ubZWcAAkFER.jpg,1.0,Irish_terrier,0.696646,Australian_terrier,0.0749616,Irish_setter,0.06390119999999999
Mon Dec 21 01:53:54 +0000 2015,"[0, 133]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 678755229639151616, 'id_str': '678755229639151616', 'indices': [110, 133], 'media_url': 'http://pbs.twimg.com/media/CWtsSQAUkAAnWws.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CWtsSQAUkAAnWws.jpg', 'url': 'https://t.co/NqcOwG8pxW', 'display_url': 'pic.twitter.com/NqcOwG8pxW', 'expanded_url': 'https://twitter.com/dog_rates/status/678755239630127104/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'large': {'w': 768, 'h': 1024, 'resize': 'fit'}}}]}","{'media': [{'id': 678755229639151616, 'id_str': '678755229639151616', 'indices': [110, 133], 'media_url': 'http://pbs.twimg.com/media/CWtsSQAUkAAnWws.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CWtsSQAUkAAnWws.jpg', 'url': 'https://t.co/NqcOwG8pxW', 'display_url': 'pic.twitter.com/NqcOwG8pxW', 'expanded_url': 'https://twitter.com/dog_rates/status/678755239630127104/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'large': {'w': 768, 'h': 1024, 'resize': 'fit'}}}]}",7424.0,This is Dash. He didn't think the water would be that cold. Damn it Dash it's December. Think a little. 10/10 https://t.co/NqcOwG8pxW,6.787552396301271e+17,678755239630127104,,,,,,False,en,,,3513.0,http://twitter.com/download/iphone,False,,,,https://twitter.com/dog_rates/status/678755239630127104/photo/1,10,10,Dash,False,False,False,False,6.787552396301271e+17,https://pbs.twimg.com/media/CWtsSQAUkAAnWws.jpg,1.0,malamute,0.606654,Border_collie,0.193831,collie,0.0483781
Sun Dec 20 22:46:44 +0000 2015,"[0, 133]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/sZy9Co74Bw', 'expanded_url': 'https://vine.co/v/eQjxxYaQ60K', 'display_url': 'vine.co/v/eQjxxYaQ60K', 'indices': [110, 133]}]}",,5787.0,Here we are witnessing a wild field pupper. Lost his wallet in there. Rather unfortunate. 10/10 good luck pup https://t.co/sZy9Co74Bw,6.787081372984279e+17,678708137298427904,,,,,,False,en,,,2574.0,http://vine.co,False,,,,https://vine.co/v/eQjxxYaQ60K,10,10,,False,False,True,False,,,,,,,,,
Sun Dec 20 18:29:43 +0000 2015,"[0, 136]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 678643449407541248, 'id_str': '678643449407541248', 'indices': [113, 136], 'media_url': 'http://pbs.twimg.com/media/CWsGnyMVEAAM1Y1.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CWsGnyMVEAAM1Y1.jpg', 'url': 'https://t.co/QBGwYrT7rv', 'display_url': 'pic.twitter.com/QBGwYrT7rv', 'expanded_url': 'https://twitter.com/dog_rates/status/678643457146150913/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'large': {'w': 768, 'h': 1024, 'resize': 'fit'}}}]}","{'media': [{'id': 678643449407541248, 'id_str': '678643449407541248', 'indices': [113, 136], 'media_url': 'http://pbs.twimg.com/media/CWsGnyMVEAAM1Y1.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CWsGnyMVEAAM1Y1.jpg', 'url': 'https://t.co/QBGwYrT7rv', 'display_url': 'pic.twitter.com/QBGwYrT7rv', 'expanded_url': 'https://twitter.com/dog_rates/status/678643457146150913/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'large': {'w': 768, 'h': 1024, 'resize': 'fit'}}}]}",2138.0,Meet Grizz. He just arrived. Couldn't wait until Christmas. Worried bc he saw the swastikas on the carpet. 10/10 https://t.co/QBGwYrT7rv,6.786434571461509e+17,678643457146150913,,,,,,False,en,,,448.0,http://twitter.com/download/iphone,False,,,,https://twitter.com/dog_rates/status/678643457146150913/photo/1,10,10,Grizz,False,False,False,False,,,,,,,,,
Sun Dec 20 05:25:42 +0000 2015,"[0, 143]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 678446146176593921, 'id_str': '678446146176593921', 'indices': [120, 143], 'media_url': 'http://pbs.twimg.com/media/CWpTLOYWsAEDhcU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CWpTLOYWsAEDhcU.jpg', 'url': 'https://t.co/AJWJHov5gx', 'display_url': 'pic.twitter.com/AJWJHov5gx', 'expanded_url': 'https://twitter.com/dog_rates/status/678446151570427904/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 453, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 600, 'h': 900, 'resize': 'fit'}}}]}","{'media': [{'id': 678446146176593921, 'id_str': '678446146176593921', 'indices': [120, 143], 'media_url': 'http://pbs.twimg.com/media/CWpTLOYWsAEDhcU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CWpTLOYWsAEDhcU.jpg', 'url': 'https://t.co/AJWJHov5gx', 'display_url': 'pic.twitter.com/AJWJHov5gx', 'expanded_url': 'https://twitter.com/dog_rates/status/678446151570427904/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 453, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 600, 'h': 900, 'resize': 'fit'}}}]}",4158.0,Touching scene here. Really stirs up the emotions. The bond between father &amp; son. So beautiful. 10/10 for both pups https://t.co/AJWJHov5gx,6.784461515704279e+17,678446151570427904,,,,,,False,en,,,1663.0,http://twitter.com/download/iphone,False,,,,https://twitter.com/dog_rates/status/678446151570427904/photo/1,10,10,,False,False,False,False,6.784461515704279e+17,https://pbs.twimg.com/media/CWpTLOYWsAEDhcU.jpg,1.0,Staffordshire_bullterrier,0.284492,Rottweiler,0.189434,American_Staffordshire_terrier,0.18943
Sun Dec 20 03:02:53 +0000 2015,"[0, 122]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 678410205395308544, 'id_str': '678410205395308544', 'indices': [99, 122], 'media_url': 'http://pbs.twimg.com/media/CWoyfMiWUAAmGdd.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CWoyfMiWUAAmGdd.jpg', 'url': 'https://t.co/dIy88HwrX8', 'display_url': 'pic.twitter.com/dIy88HwrX8', 'expanded_url': 'https://twitter.com/dog_rates/status/678410210315247616/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 382, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 575, 'h': 1024, 'resize': 'fit'}, 'medium': {'w': 575, 'h': 1024, 'resize': 'fit'}}}]}","{'media': [{'id': 678410205395308544, 'id_str': '678410205395308544', 'indices': [99, 122], 'media_url': 'http://pbs.twimg.com/media/CWoyfMiWUAAmGdd.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CWoyfMiWUAAmGdd.jpg', 'url': 'https://t.co/dIy88HwrX8', 'display_url': 'pic.twitter.com/dIy88HwrX8', 'expanded_url': 'https://twitter.com/dog_rates/status/678410210315247616/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 382, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 575, 'h': 1024, 'resize': 'fit'}, 'medium': {'w': 575, 'h': 1024, 'resize': 'fit'}}}]}",4406.0,Say hello to Jerome. He can shoot french fries out of his mouth at insane speeds. Deadly af. 10/10 https://t.co/dIy88HwrX8,6.784102103152476e+17,678410210315247616,,,,,,False,en,,,1934.0,http://twitter.com/download/iphone,False,,,,https://twitter.com/dog_rates/status/678410210315247616/photo/1,10,10,Jerome,False,False,False,False,6.784102103152476e+17,https://pbs.twimg.com/media/CWoyfMiWUAAmGdd.jpg,1.0,schipperke,0.145877,Labrador_retriever,0.0983538,kelpie,0.0973934
Sun Dec 20 02:20:55 +0000 2015,"[0, 60]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 678399528077250560, 'id_str': '678399528077250560', 'indices': [37, 60], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/678399528077250560/pu/img/BOjUNHRsYLeSo0hl.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/678399528077250560/pu/img/BOjUNHRsYLeSo0hl.jpg', 'url': 'https://t.co/VRTbo3aAcm', 'display_url': 'pic.twitter.com/VRTbo3aAcm', 'expanded_url': 'https://twitter.com/dog_rates/status/678399652199309312/video/1', 'type': 'photo', 'sizes': {'medium': {'w': 640, 'h': 640, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 640, 'resize': 'fit'}, 'small': {'w': 640, 'h': 640, 'resize': 'fit'}}}]}","{'media': [{'id': 678399528077250560, 'id_str': '678399528077250560', 'indices': [37, 60], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/678399528077250560/pu/img/BOjUNHRsYLeSo0hl.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/678399528077250560/pu/img/BOjUNHRsYLeSo0hl.jpg', 'url': 'https://t.co/VRTbo3aAcm', 'display_url': 'pic.twitter.com/VRTbo3aAcm', 'expanded_url': 'https://twitter.com/dog_rates/status/678399652199309312/video/1', 'type': 'video', 'sizes': {'medium': {'w': 640, 'h': 640, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 640, 'resize': 'fit'}, 'small': {'w': 640, 'h': 640, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 15033, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/678399528077250560/pu/pl/IJ207Mm1gxaZu0Hw.m3u8'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/678399528077250560/pu/vid/480x480/7weQs_vC8zI06pS2.mp4'}, {'bitrate': 320000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/678399528077250560/pu/vid/240x240/hcA6zoixppH_0Lp8.mp4'}]}, 'additional_media_info': {'monetizable': False}}]}",82267.0,This made my day. 12/10 please enjoy https://t.co/VRTbo3aAcm,6.783996521993093e+17,678399652199309312,,,,,,False,en,,,33698.0,http://twitter.com/download/iphone,False,,,,https://twitter.com/dog_rates/status/678399652199309312/video/1,12,10,,False,False,False,False,6.783996521993093e+17,https://pbs.twimg.com/ext_tw_video_thumb/678399528077250560/pu/img/BOjUNHRsYLeSo0hl.jpg,1.0,swing,0.929196,Bedlington_terrier,0.0150472,Great_Pyrenees,0.014038900000000002
Sun Dec 20 02:09:34 +0000 2015,"[0, 88]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 678396790178258944, 'id_str': '678396790178258944', 'indices': [65, 88], 'media_url': 'http://pbs.twimg.com/media/CWomSU9XIAANjlm.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CWomSU9XIAANjlm.jpg', 'url': 'https://t.co/LmThv0GWen', 'display_url': 'pic.twitter.com/LmThv0GWen', 'expanded_url': 'https://twitter.com/dog_rates/status/678396796259975168/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 343, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 516, 'h': 1024, 'resize': 'fit'}, 'large': {'w': 516, 'h': 1024, 'resize': 'fit'}}}]}","{'media': [{'id': 678396790178258944, 'id_str': '678396790178258944', 'indices': [65, 88], 'media_url': 'http://pbs.twimg.com/media/CWomSU9XIAANjlm.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CWomSU9XIAANjlm.jpg', 'url': 'https://t.co/LmThv0GWen', 'display_url': 'pic.twitter.com/LmThv0GWen', 'expanded_url': 'https://twitter.com/dog_rates/status/678396796259975168/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 343, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 516, 'h': 1024, 'resize': 'fit'}, 'large': {'w': 516, 'h': 1024, 'resize': 'fit'}}}, {'id': 678396790186647552, 'id_str': '678396790186647552', 'indices': [65, 88], 'media_url': 'http://pbs.twimg.com/media/CWomSU_XIAAUYiK.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CWomSU_XIAAUYiK.jpg', 'url': 'https://t.co/LmThv0GWen', 'display_url': 'pic.twitter.com/LmThv0GWen', 'expanded_url': 'https://twitter.com/dog_rates/status/678396796259975168/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'large': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}]}",1656.0,These little fellas have opposite facial expressions. Both 12/10 https://t.co/LmThv0GWen,6.783967962599752e+17,678396796259975168,,,,,,False,en,,,444.0,http://twitter.com/download/iphone,False,,,,"https://twitter.com/dog_rates/status/678396796259975168/photo/1,https://twitter.com/dog_rates/status/678396796259975168/photo/1",12,10,,False,False,False,False,6.783967962599752e+17,https://pbs.twimg.com/media/CWomSU_XIAAUYiK.jpg,2.0,Pembroke,0.95618,Cardigan,0.0318031,Chihuahua,0.0062765
Sun Dec 20 01:38:42 +0000 2015,"[0, 115]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 678389021215707136, 'id_str': '678389021215707136', 'indices': [92, 115], 'media_url': 'http://pbs.twimg.com/media/CWofOHUWUAACGVa.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CWofOHUWUAACGVa.jpg', 'url': 'https://t.co/auOoKuoveM', 'display_url': 'pic.twitter.com/auOoKuoveM', 'expanded_url': 'https://twitter.com/dog_rates/status/678389028614488064/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 788, 'h': 1024, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 523, 'h': 680, 'resize': 'fit'}, 'large': {'w': 788, 'h': 1024, 'resize': 'fit'}}}]}","{'media': [{'id': 678389021215707136, 'id_str': '678389021215707136', 'indices': [92, 115], 'media_url': 'http://pbs.twimg.com/media/CWofOHUWUAACGVa.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CWofOHUWUAACGVa.jpg', 'url': 'https://t.co/auOoKuoveM', 'display_url': 'pic.twitter.com/auOoKuoveM', 'expanded_url': 'https://twitter.com/dog_rates/status/678389028614488064/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 788, 'h': 1024, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 523, 'h': 680, 'resize': 'fit'}, 'large': {'w': 788, 'h': 1024, 'resize': 'fit'}}}]}",1944.0,"This is Bella. She just learned that her final grade in chem was a 92.49 
poor pupper 11/10 https://t.co/auOoKuoveM",6.78389028614488e+17,678389028614488064,,,,,,False,en,,,445.0,http://twitter.com/download/iphone,False,,,,https://twitter.com/dog_rates/status/678389028614488064/photo/1,11,10,Bella,False,False,True,False,6.78389028614488e+17,https://pbs.twimg.com/media/CWofOHUWUAACGVa.jpg,1.0,miniature_pinscher,0.516284,kelpie,0.227402,vizsla,0.103246
